Value,Depth,Log,Well,Type
2.93,2930.820155,Shallow_RES,100100906218W500,Laterolog8(oohm)
2.904,2930.561459,Shallow_RES,100100906218W500,Laterolog8(oohm)
2.878,2930.333198,Shallow_RES,100100906218W500,Laterolog8(oohm)
2.852,2930.135372,Shallow_RES,100100906218W500,Laterolog8(oohm)
2.825,2929.937546,Shallow_RES,100100906218W500,Laterolog8(oohm)
2.874,2929.739719,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.003,2929.61798,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.131,2929.481024,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.259,2929.374502,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.387,2929.161458,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.486,2929.024502,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.486,2928.872328,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.439,2928.659284,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.375,2928.385371,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.311,2928.15711,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.246,2927.974502,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.182,2927.776675,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.154,2927.654936,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.238,2927.396241,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.327,2927.259284,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.415,2927.122327,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.503,2926.848414,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.591,2926.711458,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.68,2926.589719,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.768,2926.422327,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.856,2926.315806,Shallow_RES,100100906218W500,Laterolog8(oohm)
3.945,2926.209284,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.033,2926.087545,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.121,2925.889718,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.21,2925.737545,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.301,2925.554936,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.362,2925.387544,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.415,2925.174501,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.468,2924.809283,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.521,2924.581023,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.572,2924.367979,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.753,2924.154935,Shallow_RES,100100906218W500,Laterolog8(oohm)
4.966,2924.017979,Shallow_RES,100100906218W500,Laterolog8(oohm)
5.116,2923.83537,Shallow_RES,100100906218W500,Laterolog8(oohm)
5.127,2923.667979,Shallow_RES,100100906218W500,Laterolog8(oohm)
5.157,2923.531022,Shallow_RES,100100906218W500,Laterolog8(oohm)
5.187,3117.745813,Phi_D,100111306219W500,
5.206,3117.561235,Phi_D,100111306219W500,
5.297,3117.445874,Phi_D,100111306219W500,
5.492,3117.261296,Phi_D,100111306219W500,
5.691,3117.122863,Phi_D,100111306219W500,
5.889,3116.961357,Phi_D,100111306219W500,
6.088,3116.799852,Phi_D,100111306219W500,
6.287,3116.684491,Phi_D,100111306219W500,
6.474,3116.615274,Phi_D,100111306219W500,
6.556,3116.476841,Phi_D,100111306219W500,
6.634,3116.338407,Phi_D,100111306219W500,
6.711,3116.176902,Phi_D,100111306219W500,
6.789,3116.084613,Phi_D,100111306219W500,
6.866,3115.923107,Phi_D,100111306219W500,
6.944,3115.807746,Phi_D,100111306219W500,
7.017,3115.669313,Phi_D,100111306219W500,
7.138,3115.600096,Phi_D,100111306219W500,
7.582,3115.484735,Phi_D,100111306219W500,
8.023,3115.300157,Phi_D,100111306219W500,
8.464,3115.161724,Phi_D,100111306219W500,
8.905,3115.000218,Phi_D,100111306219W500,
9.345,3114.746424,Phi_D,100111306219W500,
9.786,3114.446485,Phi_D,100111306219W500,
10.22,3114.215762,Phi_D,100111306219W500,
10.13,3113.915824,Phi_D,100111306219W500,
9.111,3113.708174,Phi_D,100111306219W500,
8.057,3113.454379,Phi_D,100111306219W500,
7.001,3113.223657,Phi_D,100111306219W500,
5.945,3113.108296,Phi_D,100111306219W500,
4.889,3113.062151,Phi_D,100111306219W500,
4.378,3112.923718,Phi_D,100111306219W500,
4.169,3112.785284,Phi_D,100111306219W500,
3.961,3112.692996,Phi_D,100111306219W500,
3.848,3112.346912,Phi_D,100111306219W500,
3.866,3112.162334,Phi_D,100111306219W500,
3.893,3111.885468,Phi_D,100111306219W500,
3.919,3111.516312,Phi_D,100111306219W500,
3.946,3111.308662,Phi_D,100111306219W500,
3.972,3111.170229,Phi_D,100111306219W500,
3.999,3111.654745,Phi_D,100111306219W500,
4.025,3112.070045,Phi_D,100111306219W500,
3.969,3110.801073,Phi_D,100111306219W500,
3.927,3110.570351,Phi_D,100111306219W500,
3.882,3110.270412,Phi_D,100111306219W500,
3.837,3109.924328,Phi_D,100111306219W500,
3.793,3109.716678,Phi_D,100111306219W500,
3.748,3109.509028,Phi_D,100111306219W500,
3.703,3109.278306,Phi_D,100111306219W500,
3.659,3109.116801,Phi_D,100111306219W500,
3.67,3109.093728,Phi_D,100111306219W500,
3.832,3108.863006,Phi_D,100111306219W500,
3.939,3108.516923,Phi_D,100111306219W500,
4.213,3108.447706,Phi_D,100111306219W500,
4.444,3108.2862,Phi_D,100111306219W500,
4.675,3108.055478,Phi_D,100111306219W500,
4.906,3107.963189,Phi_D,100111306219W500,
5.055,3107.8709,Phi_D,100111306219W500,
5.041,3107.709395,Phi_D,100111306219W500,
4.994,3107.547889,Phi_D,100111306219W500,
4.946,3107.524817,Phi_D,100111306219W500,
4.898,3107.386384,Phi_D,100111306219W500,
4.85,3107.24795,Phi_D,100111306219W500,
4.931,3107.178734,Phi_D,100111306219W500,
5.068,3107.109517,Phi_D,100111306219W500,
5.206,3106.994156,Phi_D,100111306219W500,
5.252,3106.924939,Phi_D,100111306219W500,
5.212,3106.878795,Phi_D,100111306219W500,
5.173,3106.83265,Phi_D,100111306219W500,
5.176,3106.809578,Phi_D,100111306219W500,
5.452,3106.694217,Phi_D,100111306219W500,
5.735,3106.694217,Phi_D,100111306219W500,
6.016,3106.625,Phi_D,100111306219W500,
6.298,3106.555783,Phi_D,100111306219W500,
6.58,3106.463494,Phi_D,100111306219W500,
6.863,3106.325061,Phi_D,100111306219W500,
7.146,3106.255844,Phi_D,100111306219W500,
7.44,3106.186628,Phi_D,100111306219W500,
8.302,3106.117411,Phi_D,100111306219W500,
9.143,3106.071267,Phi_D,100111306219W500,
9.984,3106.048194,Phi_D,100111306219W500,
10.83,3105.840544,Phi_D,100111306219W500,
11.27,3105.817472,Phi_D,100111306219W500,
11.27,3105.702111,Phi_D,100111306219W500,
10.48,3105.540605,Phi_D,100111306219W500,
9.162,3105.471389,Phi_D,100111306219W500,
7.845,3105.3791,Phi_D,100111306219W500,
6.978,3105.263739,Phi_D,100111306219W500,
6.331,3105.102233,Phi_D,100111306219W500,
5.684,3105.056089,Phi_D,100111306219W500,
5.504,3105.009944,Phi_D,100111306219W500,
5.449,3104.894583,Phi_D,100111306219W500,
5.394,3104.733078,Phi_D,100111306219W500,
5.471,3104.710005,Phi_D,100111306219W500,
5.67,3104.663861,Phi_D,100111306219W500,
5.87,3104.594644,Phi_D,100111306219W500,
6.184,3104.525428,Phi_D,100111306219W500,
6.602,3104.433139,Phi_D,100111306219W500,
7.02,3104.248561,Phi_D,100111306219W500,
7.439,3104.179344,Phi_D,100111306219W500,
8.328,3103.994766,Phi_D,100111306219W500,
9.867,3103.92555,Phi_D,100111306219W500,
11.4,3103.902477,Phi_D,100111306219W500,
12.94,3103.856333,Phi_D,100111306219W500,
14.6,3103.648683,Phi_D,100111306219W500,
16.29,3103.464105,Phi_D,100111306219W500,
18.03,3103.348744,Phi_D,100111306219W500,
17.59,3103.210311,Phi_D,100111306219W500,
16.81,3103.187238,Phi_D,100111306219W500,
16.04,3103.071877,Phi_D,100111306219W500,
15.26,3102.979588,Phi_D,100111306219W500,
14.48,3102.910372,Phi_D,100111306219W500,
13.66,3102.702722,Phi_D,100111306219W500,
13.17,3102.633505,Phi_D,100111306219W500,
12.64,3102.564288,Phi_D,100111306219W500,
12.12,3102.518144,Phi_D,100111306219W500,
11.63,3102.495072,Phi_D,100111306219W500,
11.42,3102.448927,Phi_D,100111306219W500,
11.2,3102.37971,Phi_D,100111306219W500,
11,3102.218205,Phi_D,100111306219W500,
11,3102.102844,Phi_D,100111306219W500,
11.19,3102.102844,Phi_D,100111306219W500,
12.12,3102.010555,Phi_D,100111306219W500,
13.05,3101.96441,Phi_D,100111306219W500,
13.98,3101.918266,Phi_D,100111306219W500,
14.98,3101.825977,Phi_D,100111306219W500,
16.41,3101.687544,Phi_D,100111306219W500,
17.84,3101.687544,Phi_D,100111306219W500,
19.18,3101.618327,Phi_D,100111306219W500,
19.39,3101.595255,Phi_D,100111306219W500,
19.39,3101.572183,Phi_D,100111306219W500,
19.29,3101.456821,Phi_D,100111306219W500,
19.2,3101.295316,Phi_D,100111306219W500,
19.1,3101.203027,Phi_D,100111306219W500,
18.96,3101.110738,Phi_D,100111306219W500,
18.39,3101.110738,Phi_D,100111306219W500,
17.81,3100.92616,Phi_D,100111306219W500,
17.23,3100.764655,Phi_D,100111306219W500,
16.98,3100.580077,Phi_D,100111306219W500,
17.82,3100.487788,Phi_D,100111306219W500,
18.63,3100.372427,Phi_D,100111306219W500,
19.43,3100.210921,Phi_D,100111306219W500,
20.23,3100.118632,Phi_D,100111306219W500,
21.04,3099.980199,Phi_D,100111306219W500,
21.65,3100.026343,Phi_D,100111306219W500,
22,3099.957127,Phi_D,100111306219W500,
22.35,3099.88791,Phi_D,100111306219W500,
22.68,3099.818693,Phi_D,100111306219W500,
22.77,3099.726404,Phi_D,100111306219W500,
22.45,3099.564899,Phi_D,100111306219W500,
22.03,3099.426466,Phi_D,100111306219W500,
21.61,3099.26496,Phi_D,100111306219W500,
21.19,3099.195743,Phi_D,100111306219W500,
21.11,3098.988093,Phi_D,100111306219W500,
21.08,3098.780443,Phi_D,100111306219W500,
21,3098.526649,Phi_D,100111306219W500,
20.66,3098.411288,Phi_D,100111306219W500,
20.28,3098.318999,Phi_D,100111306219W500,
19.9,3098.088276,Phi_D,100111306219W500,
19.52,3098.042132,Phi_D,100111306219W500,
19.48,3097.857554,Phi_D,100111306219W500,
19.78,3097.696049,Phi_D,100111306219W500,
20.41,3097.626832,Phi_D,100111306219W500,
21.05,3097.534543,Phi_D,100111306219W500,
21.69,3097.442254,Phi_D,100111306219W500,
22.33,3097.39611,Phi_D,100111306219W500,
22.96,3097.303821,Phi_D,100111306219W500,
23.25,3097.303821,Phi_D,100111306219W500,
23.25,3097.119243,Phi_D,100111306219W500,
22.71,3096.911593,Phi_D,100111306219W500,
21.27,3096.819304,Phi_D,100111306219W500,
19.17,3096.750087,Phi_D,100111306219W500,
15.64,3096.680871,Phi_D,100111306219W500,
12.11,3096.611654,Phi_D,100111306219W500,
8.576,3096.565509,Phi_D,100111306219W500,
5.35,3096.519365,Phi_D,100111306219W500,
3.508,3096.404004,Phi_D,100111306219W500,
3.033,3096.219426,Phi_D,100111306219W500,
2.822,3096.150209,Phi_D,100111306219W500,
2.728,3096.034848,Phi_D,100111306219W500,
2.644,3095.919487,Phi_D,100111306219W500,
2.56,3095.873343,Phi_D,100111306219W500,
2.476,3095.734909,Phi_D,100111306219W500,
2.436,3095.665693,Phi_D,100111306219W500,
2.457,3095.596476,Phi_D,100111306219W500,
2.478,3095.573404,Phi_D,100111306219W500,
2.499,3095.527259,Phi_D,100111306219W500,
2.52,3095.365754,Phi_D,100111306219W500,
2.308,3095.250393,Phi_D,100111306219W500,
2.101,3095.088887,Phi_D,100111306219W500,
1.893,3094.881237,Phi_D,100111306219W500,
1.686,3094.627442,Phi_D,100111306219W500,
1.479,3094.419792,Phi_D,100111306219W500,
1.271,3094.327504,Phi_D,100111306219W500,
1.132,3094.212142,Phi_D,100111306219W500,
1.102,3094.050637,Phi_D,100111306219W500,
1.102,3093.912203,Phi_D,100111306219W500,
1.253,3093.796842,Phi_D,100111306219W500,
1.466,3093.635337,Phi_D,100111306219W500,
1.737,3093.543048,Phi_D,100111306219W500,
2.138,3093.450759,Phi_D,100111306219W500,
2.541,3093.289253,Phi_D,100111306219W500,
2.942,3093.243109,Phi_D,100111306219W500,
3.343,3093.15082,Phi_D,100111306219W500,
3.745,3093.127748,Phi_D,100111306219W500,
3.969,3093.058531,Phi_D,100111306219W500,
3.964,3092.989314,Phi_D,100111306219W500,
3.886,3092.781664,Phi_D,100111306219W500,
3.808,3092.481725,Phi_D,100111306219W500,
3.73,3092.227931,Phi_D,100111306219W500,
3.667,3092.089498,Phi_D,100111306219W500,
3.598,3091.974136,Phi_D,100111306219W500,
3.507,3091.789559,Phi_D,100111306219W500,
3.417,3091.558836,Phi_D,100111306219W500,
3.326,3091.558836,Phi_D,100111306219W500,
3.236,3091.351186,Phi_D,100111306219W500,
3.154,3091.097392,Phi_D,100111306219W500,
3.154,3090.912814,Phi_D,100111306219W500,
3.191,3090.797453,Phi_D,100111306219W500,
3.227,3090.797453,Phi_D,100111306219W500,
3.263,3090.682092,Phi_D,100111306219W500,
3.275,3090.566731,Phi_D,100111306219W500,
3.184,3090.382153,Phi_D,100111306219W500,
3.038,3090.24372,Phi_D,100111306219W500,
2.891,3090.036069,Phi_D,100111306219W500,
2.745,3089.943781,Phi_D,100111306219W500,
2.598,3089.666914,Phi_D,100111306219W500,
2.451,3089.620769,Phi_D,100111306219W500,
2.305,3089.505408,Phi_D,100111306219W500,
2.309,3089.413119,Phi_D,100111306219W500,
2.339,3089.251614,Phi_D,100111306219W500,
2.295,3089.090108,Phi_D,100111306219W500,
2.225,3088.997819,Phi_D,100111306219W500,
2.155,3088.951675,Phi_D,100111306219W500,
2.086,3088.90553,Phi_D,100111306219W500,
2.016,3088.790169,Phi_D,100111306219W500,
1.947,3088.559447,Phi_D,100111306219W500,
1.877,3088.259508,Phi_D,100111306219W500,
1.807,3088.07493,Phi_D,100111306219W500,
1.738,3088.167219,Phi_D,100111306219W500,
1.668,3088.028786,Phi_D,100111306219W500,
1.598,3087.890352,Phi_D,100111306219W500,
1.554,3087.751919,Phi_D,100111306219W500,
1.587,3087.636558,Phi_D,100111306219W500,
1.623,3087.636558,Phi_D,100111306219W500,
1.659,3087.428908,Phi_D,100111306219W500,
1.695,3087.267402,Phi_D,100111306219W500,
1.731,3087.105897,Phi_D,100111306219W500,
1.767,3086.944391,Phi_D,100111306219W500,
1.796,3086.782886,Phi_D,100111306219W500,
1.804,3086.782886,Phi_D,100111306219W500,
1.811,3086.736741,Phi_D,100111306219W500,
1.819,3086.62138,Phi_D,100111306219W500,
1.826,3086.598308,Phi_D,100111306219W500,
1.834,3086.41373,Phi_D,100111306219W500,
1.841,3086.367586,Phi_D,100111306219W500,
1.849,3086.159936,Phi_D,100111306219W500,
1.856,3085.859997,Phi_D,100111306219W500,
1.916,3085.675419,Phi_D,100111306219W500,
1.961,3085.513913,Phi_D,100111306219W500,
2.008,3085.490841,Phi_D,100111306219W500,
2.056,3085.329335,Phi_D,100111306219W500,
2.128,3085.098613,Phi_D,100111306219W500,
2.202,3085.029396,Phi_D,100111306219W500,
2.289,3084.96018,Phi_D,100111306219W500,
2.376,3084.798674,Phi_D,100111306219W500,
2.462,3084.683313,Phi_D,100111306219W500,
2.549,3084.360302,Phi_D,100111306219W500,
2.58,3084.198796,Phi_D,100111306219W500,
2.469,3084.175724,Phi_D,100111306219W500,
2.284,3084.060363,Phi_D,100111306219W500,
2.099,3084.014218,Phi_D,100111306219W500,
1.915,3083.968074,Phi_D,100111306219W500,
1.73,3083.806568,Phi_D,100111306219W500,
1.545,3083.645063,Phi_D,100111306219W500,
1.361,3083.414341,Phi_D,100111306219W500,
1.176,3083.091329,Phi_D,100111306219W500,
0.991,3082.999041,Phi_D,100111306219W500,
0.807,3082.860607,Phi_D,100111306219W500,
0.6219,3082.837535,Phi_D,100111306219W500,
0.438,3082.745246,Phi_D,100111306219W500,
0.438,3082.652957,Phi_D,100111306219W500,
0.487,3082.468379,Phi_D,100111306219W500,
0.547,3082.237657,Phi_D,100111306219W500,
0.607,3082.099224,Phi_D,100111306219W500,
0.667,3081.96079,Phi_D,100111306219W500,
0.7272,3081.776213,Phi_D,100111306219W500,
0.787,3081.660851,Phi_D,100111306219W500,
0.847,3081.453201,Phi_D,100111306219W500,
0.86,3081.176335,Phi_D,100111306219W500,
0.809,3081.176335,Phi_D,100111306219W500,
0.7288,3081.13019,Phi_D,100111306219W500,
0.648,3080.968685,Phi_D,100111306219W500,
0.567,3080.807179,Phi_D,100111306219W500,
0.498,3080.622601,Phi_D,100111306219W500,
0.5,3080.461096,Phi_D,100111306219W500,
0.503,3080.29959,Phi_D,100111306219W500,
0.506,3080.045796,Phi_D,100111306219W500,
0.509,3079.815073,Phi_D,100111306219W500,
0.512,3079.584351,Phi_D,100111306219W500,
0.515,3079.353629,Phi_D,100111306219W500,
0.518,3079.145979,Phi_D,100111306219W500,
0.521,3078.915257,Phi_D,100111306219W500,
0.524,3078.730679,Phi_D,100111306219W500,
0.527,3078.661462,Phi_D,100111306219W500,
0.528,3078.569173,Phi_D,100111306219W500,
0.547,3078.499956,Phi_D,100111306219W500,
0.58,3078.315379,Phi_D,100111306219W500,
0.613,3078.176945,Phi_D,100111306219W500,
0.645,3078.084656,Phi_D,100111306219W500,
0.678,3077.969295,Phi_D,100111306219W500,
0.711,3077.853934,Phi_D,100111306219W500,
0.743,3077.692429,Phi_D,100111306219W500,
0.776,3077.484778,Phi_D,100111306219W500,
0.809,3077.207912,Phi_D,100111306219W500,
0.842,3077.046406,Phi_D,100111306219W500,
0.874,3076.931045,Phi_D,100111306219W500,
0.907,3076.861828,Phi_D,100111306219W500,
0.94,3076.746467,Phi_D,100111306219W500,
0.972,3076.631106,Phi_D,100111306219W500,
0.981,3076.608034,Phi_D,100111306219W500,
1.011,3076.423456,Phi_D,100111306219W500,
0.981,3076.238878,Phi_D,100111306219W500,
0.921,3076.0543,Phi_D,100111306219W500,
0.889,3075.915867,Phi_D,100111306219W500,
0.856,3075.84665,Phi_D,100111306219W500,
0.823,3075.731289,Phi_D,100111306219W500,
0.79,3075.615928,Phi_D,100111306219W500,
0.77,3075.477495,Phi_D,100111306219W500,
0.6729,3075.315989,Phi_D,100111306219W500,
0.557,3075.062195,Phi_D,100111306219W500,
0.4398,3074.900689,Phi_D,100111306219W500,
0.324,3074.854545,Phi_D,100111306219W500,
0.208,3074.762256,Phi_D,100111306219W500,
0.166,3074.762256,Phi_D,100111306219W500,
0.166,3074.577678,Phi_D,100111306219W500,
0.2082,3074.370028,Phi_D,100111306219W500,
0.278,3074.231595,Phi_D,100111306219W500,
0.348,3074.070089,Phi_D,100111306219W500,
0.419,3073.954728,Phi_D,100111306219W500,
0.489,3073.862439,Phi_D,100111306219W500,
0.5592,3073.77015,Phi_D,100111306219W500,
0.63,3073.585572,Phi_D,100111306219W500,
0.7,3073.5625,Phi_D,100111306219W500,
0.709,3073.447139,Phi_D,100111306219W500,
0.658,3073.377922,Phi_D,100111306219W500,
0.6048,3073.331778,Phi_D,100111306219W500,
0.551,3073.124128,Phi_D,100111306219W500,
0.498,3073.008767,Phi_D,100111306219W500,
0.498,3072.916478,Phi_D,100111306219W500,
0.498,3072.639611,Phi_D,100111306219W500,
0.498,3072.593467,Phi_D,100111306219W500,
0.498,3072.478105,Phi_D,100111306219W500,
0.498,3072.478105,Phi_D,100111306219W500,
0.498,3072.339672,Phi_D,100111306219W500,
0.498,3072.10895,Phi_D,100111306219W500,
0.498,3071.855155,Phi_D,100111306219W500,
0.528,3071.670577,Phi_D,100111306219W500,
0.558,3071.555216,Phi_D,100111306219W500,
0.564,3071.439855,Phi_D,100111306219W500,
0.57,3071.370639,Phi_D,100111306219W500,
0.577,3071.27835,Phi_D,100111306219W500,
0.584,3071.209133,Phi_D,100111306219W500,
0.589,3071.139916,Phi_D,100111306219W500,
0.526,3071.001483,Phi_D,100111306219W500,
0.46,3070.816905,Phi_D,100111306219W500,
0.3938,3070.701544,Phi_D,100111306219W500,
0.328,3070.678472,Phi_D,100111306219W500,
0.287,3070.6554,Phi_D,100111306219W500,
0.317,3070.632327,Phi_D,100111306219W500,
0.317,3070.586183,Phi_D,100111306219W500,
0.3362,3070.401605,Phi_D,100111306219W500,
0.435,3070.309316,Phi_D,100111306219W500,
0.534,3070.286244,Phi_D,100111306219W500,
0.633,3070.193955,Phi_D,100111306219W500,
0.733,3070.124738,Phi_D,100111306219W500,
0.792,3070.009377,Phi_D,100111306219W500,
0.767,3069.894016,Phi_D,100111306219W500,
0.742,3069.709438,Phi_D,100111306219W500,
0.717,3069.640222,Phi_D,100111306219W500,
0.693,3069.547933,Phi_D,100111306219W500,
0.668,3069.432572,Phi_D,100111306219W500,
0.643,3069.224922,Phi_D,100111306219W500,
0.619,3069.132633,Phi_D,100111306219W500,
0.649,3069.017271,Phi_D,100111306219W500,
0.669,3068.763477,Phi_D,100111306219W500,
0.694,3068.625044,Phi_D,100111306219W500,
0.719,3068.601971,Phi_D,100111306219W500,
0.743,3068.578899,Phi_D,100111306219W500,
0.768,3068.348177,Phi_D,100111306219W500,
0.793,3068.209744,Phi_D,100111306219W500,
0.818,3068.117455,Phi_D,100111306219W500,
0.843,3067.932877,Phi_D,100111306219W500,
0.86,3067.886732,Phi_D,100111306219W500,
0.872,3067.725227,Phi_D,100111306219W500,
0.887,3067.586793,Phi_D,100111306219W500,
0.901,3067.517577,Phi_D,100111306219W500,
0.915,3067.356071,Phi_D,100111306219W500,
0.93,3067.263782,Phi_D,100111306219W500,
0.944,3067.125349,Phi_D,100111306219W500,
0.958,3067.056132,Phi_D,100111306219W500,
0.973,3066.894627,Phi_D,100111306219W500,
0.987,3066.779266,Phi_D,100111306219W500,
1.002,3066.663904,Phi_D,100111306219W500,
1.001,3066.594688,Phi_D,100111306219W500,
0.971,3066.525471,Phi_D,100111306219W500,
0.941,3066.433182,Phi_D,100111306219W500,
0.911,3066.225532,Phi_D,100111306219W500,
0.88,3065.902521,Phi_D,100111306219W500,
0.89,3065.648726,Phi_D,100111306219W500,
0.913,3065.394932,Phi_D,100111306219W500,
0.952,3065.256499,Phi_D,100111306219W500,
0.992,3065.094993,Phi_D,100111306219W500,
1.032,3064.933487,Phi_D,100111306219W500,
1.072,3064.841199,Phi_D,100111306219W500,
1.111,3064.679693,Phi_D,100111306219W500,
1.132,3064.587404,Phi_D,100111306219W500,
1.137,3064.448971,Phi_D,100111306219W500,
1.151,3064.172104,Phi_D,100111306219W500,
1.165,3063.987526,Phi_D,100111306219W500,
1.178,3063.756804,Phi_D,100111306219W500,
1.192,3063.549154,Phi_D,100111306219W500,
1.206,3063.479937,Phi_D,100111306219W500,
1.219,3063.156926,Phi_D,100111306219W500,
1.233,3063.087709,Phi_D,100111306219W500,
1.246,3062.949276,Phi_D,100111306219W500,
1.26,3062.741626,Phi_D,100111306219W500,
1.274,3062.533976,Phi_D,100111306219W500,
1.287,3062.280181,Phi_D,100111306219W500,
1.301,3062.16482,Phi_D,100111306219W500,
1.315,3061.95717,Phi_D,100111306219W500,
1.328,3061.703376,Phi_D,100111306219W500,
1.342,3061.426509,Phi_D,100111306219W500,
1.343,3061.357292,Phi_D,100111306219W500,
1.346,3061.103498,Phi_D,100111306219W500,
1.35,3060.803559,Phi_D,100111306219W500,
1.354,3060.549765,Phi_D,100111306219W500,
1.358,3060.411331,Phi_D,100111306219W500,
1.362,3060.388259,Phi_D,100111306219W500,
1.366,3060.249826,Phi_D,100111306219W500,
1.37,3060.203681,Phi_D,100111306219W500,
1.373,3060.226753,Phi_D,100111306219W500,
1.468,3060.157537,Phi_D,100111306219W500,
1.603,3059.949887,Phi_D,100111306219W500,
1.739,3059.857598,Phi_D,100111306219W500,
1.856,3059.742237,Phi_D,100111306219W500,
1.856,3059.67302,Phi_D,100111306219W500,
1.856,3059.603803,Phi_D,100111306219W500,
1.856,3059.373081,Phi_D,100111306219W500,
1.766,3059.234648,Phi_D,100111306219W500,
1.658,3059.142359,Phi_D,100111306219W500,
1.536,3059.003925,Phi_D,100111306219W500,
1.413,3058.911636,Phi_D,100111306219W500,
1.291,3058.773203,Phi_D,100111306219W500,
1.168,3058.565553,Phi_D,100111306219W500,
1.167,3058.380975,Phi_D,100111306219W500,
1.216,3058.21947,Phi_D,100111306219W500,
1.266,3057.988747,Phi_D,100111306219W500,
1.283,3057.781097,Phi_D,100111306219W500,
1.283,3057.550375,Phi_D,100111306219W500,
1.283,3057.38887,Phi_D,100111306219W500,
1.283,3057.273508,Phi_D,100111306219W500,
1.242,3056.835136,Phi_D,100111306219W500,
1.194,3056.742847,Phi_D,100111306219W500,
1.146,3056.604414,Phi_D,100111306219W500,
1.102,3056.442908,Phi_D,100111306219W500,
1.138,3056.304475,Phi_D,100111306219W500,
1.18,3056.212186,Phi_D,100111306219W500,
1.221,3056.073753,Phi_D,100111306219W500,
1.253,3056.05068,Phi_D,100111306219W500,
1.243,3055.958392,Phi_D,100111306219W500,
1.224,3055.889175,Phi_D,100111306219W500,
1.204,3055.796886,Phi_D,100111306219W500,
1.185,3055.773814,Phi_D,100111306219W500,
1.165,3055.727669,Phi_D,100111306219W500,
1.146,3055.681525,Phi_D,100111306219W500,
1.162,3055.566164,Phi_D,100111306219W500,
1.204,3055.473875,Phi_D,100111306219W500,
1.267,3055.289297,Phi_D,100111306219W500,
1.331,3055.243152,Phi_D,100111306219W500,
1.394,3055.197008,Phi_D,100111306219W500,
1.403,3054.989358,Phi_D,100111306219W500,
1.403,3054.80478,Phi_D,100111306219W500,
1.403,3054.712491,Phi_D,100111306219W500,
1.403,3054.574058,Phi_D,100111306219W500,
1.403,3054.412552,Phi_D,100111306219W500,
1.403,3054.18183,Phi_D,100111306219W500,
1.403,3054.089541,Phi_D,100111306219W500,
1.371,3053.858819,Phi_D,100111306219W500,
1.313,3053.628097,Phi_D,100111306219W500,
1.254,3053.489663,Phi_D,100111306219W500,
1.196,3053.328158,Phi_D,100111306219W500,
1.138,3053.212797,Phi_D,100111306219W500,
1.102,3053.14358,Phi_D,100111306219W500,
1.181,3053.005147,Phi_D,100111306219W500,
1.309,3052.889785,Phi_D,100111306219W500,
1.464,3052.682135,Phi_D,100111306219W500,
1.448,3052.566774,Phi_D,100111306219W500,
1.412,3052.52063,Phi_D,100111306219W500,
1.376,3052.405269,Phi_D,100111306219W500,
1.345,3052.174546,Phi_D,100111306219W500,
1.371,3052.059185,Phi_D,100111306219W500,
1.397,3051.851535,Phi_D,100111306219W500,
1.423,3051.620813,Phi_D,100111306219W500,
1.434,3051.436235,Phi_D,100111306219W500,
1.352,3051.343946,Phi_D,100111306219W500,
1.289,3051.228585,Phi_D,100111306219W500,
1.222,3051.090152,Phi_D,100111306219W500,
1.253,3051.020935,Phi_D,100111306219W500,
1.349,3050.974791,Phi_D,100111306219W500,
1.459,3050.836357,Phi_D,100111306219W500,
1.569,3050.720996,Phi_D,100111306219W500,
1.679,3050.536418,Phi_D,100111306219W500,
1.79,3050.282624,Phi_D,100111306219W500,
1.886,3050.074974,Phi_D,100111306219W500,
1.886,3049.982685,Phi_D,100111306219W500,
1.855,3049.844252,Phi_D,100111306219W500,
1.799,3049.751963,Phi_D,100111306219W500,
1.743,3049.636602,Phi_D,100111306219W500,
1.688,3049.544313,Phi_D,100111306219W500,
